,time,latitude,longitude,adt,sla,ugos,ugosa,vgos,vgosa,State,year
3900,1996-12-31 00:00:00,29.125,-89.625,0.2168,0.0138,0.1517,0.127,-0.0103,-0.0136,LA,1996
3901,1996-12-31 00:00:00,29.125,-89.375,0.2094,0.0106,0.1212,0.1288,-0.0507,-0.0432,LA,1996
3902,1996-12-31 00:00:00,29.125,-89.125,0.184,0,0.0649,0.057,-0.0581,-0.0491,LA,1996
3903,1996-12-31 00:00:00,29.125,-88.875,0.1753,-0.0039,0.0842,0.0376,0.0108,-0.0087,LA,1996
3904,1996-12-31 00:00:00,29.125,-87.625,0.2018,0.0207,0.2281,0.2016,0.0098,0.0063,FL,1996
3905,1996-12-31 00:00:00,29.125,-87.375,0.1988,0.015,0.2464,0.2213,-0.0286,-0.0589,FL,1996
3906,1996-12-31 00:00:00,29.125,-87.125,0.1934,0.0028,0.2237,0.2024,-0.031,-0.0771,FL,1996
3907,1996-12-31 00:00:00,29.125,-86.875,0.1853,-0.0119,0.1756,0.1498,-0.0664,-0.0932,FL,1996
3908,1996-12-31 00:00:00,29.125,-86.625,0.1684,-0.028,0.1502,0.1186,-0.0873,-0.0757,FL,1996
3909,1996-12-31 00:00:00,29.125,-86.375,0.1552,-0.0362,0.1363,0.0952,-0.0535,-0.0185,FL,1996
3910,1996-12-31 00:00:00,29.125,-86.125,0.1468,-0.0371,0.1588,0.0951,-0.0468,-0.0062,FL,1996
3911,1996-12-31 00:00:00,29.125,-85.875,0.1362,-0.041,0.183,0.102,-0.0819,-0.0367,FL,1996
3912,1996-12-31 00:00:00,29.125,-85.625,0.1201,-0.0504,0.1282,0.0504,-0.1157,-0.0744,FL,1996
3913,1996-12-31 00:00:00,29.125,-85.375,0.1,-0.0634,0.081,0.0262,-0.0677,-0.0483,FL,1996
3914,1996-12-31 00:00:00,29.125,-85.125,0.0954,-0.0653,0.0529,0.0176,0.0089,0.0127,FL,1996
3915,1996-12-31 00:00:00,29.125,-84.875,0.1017,-0.0592,0.0293,-0.0018,0.0617,0.0684,FL,1996
3916,1996-12-31 00:00:00,29.125,-84.625,0.1135,-0.042,0.0499,0.0188,0.0969,0.1118,FL,1996
3917,1996-12-31 00:00:00,29.125,-84.375,0.1275,-0.0223,0.0441,0.0157,0.0906,0.1148,FL,1996
3918,1996-12-31 00:00:00,29.125,-84.125,0.1393,-0.0026,0.0241,-0.0021,0.0908,0.1037,FL,1996
3919,1996-12-31 00:00:00,29.125,-83.875,0.1513,0.0124,-0.0043,-0.0377,0.06,0.0621,FL,1996
3920,1996-12-31 00:00:00,29.125,-83.625,0.158,0.0186,-0.0423,-0.0804,0.0119,0.0113,FL,1996
3921,1996-12-31 00:00:00,29.125,-83.375,0.1585,0.016,-0.0583,-0.0938,-0.0601,-0.0473,FL,1996
3922,1996-12-31 00:00:00,29.125,-83.125,0.1472,0.0057,-0.0437,-0.0701,-0.0676,-0.0436,FL,1996
3923,1996-12-31 00:00:00,29.125,-82.875,0.1396,0.0019,-0.0074,-0.0225,-0.0482,-0.0225,FL,1996
3924,1996-12-31 00:00:00,29.125,-80.875,0.1092,0.0128,0.0415,-0.0272,-0.0842,0.0057,FL,1996
3925,1996-12-31 00:00:00,29.125,-80.625,0.0721,0.0139,0.0333,0.0128,-0.0289,0.0052,FL,1996
3926,1996-12-31 00:00:00,29.125,-80.375,0.0662,0.0133,-0.0042,0.0113,-0.0299,-0.0123,FL,1996
3927,1996-12-31 00:00:00,29.125,-80.125,0.1056,0.0059,-0.1461,-0.0172,0.7186,-0.0916,FL,1996
3928,1996-12-31 00:00:00,29.125,-79.875,0.3172,-0.0155,-0.2288,-0.0559,1.4562,-0.1118,FL,1996
3929,1996-12-31 00:00:00,29.375,-94.875,0.2496,-0.0011,0.0407,0.0557,0.008,-0.0087,TX,1996
3930,1996-12-31 00:00:00,29.375,-94.625,0.2527,-0.003,-0.0108,0.0182,0.0076,-0.0051,TX,1996
3931,1996-12-31 00:00:00,29.375,-94.375,0.2549,-0.0031,-0.0597,-0.0154,-0.0016,-0.0057,TX,1996
3932,1996-12-31 00:00:00,29.375,-94.125,0.2549,-0.0044,-0.107,-0.0455,-0.0014,0.0039,TX,1996
3933,1996-12-31 00:00:00,29.375,-93.875,0.2581,-0.0011,-0.1697,-0.0926,0.0131,0.0245,LA,1996
3934,1996-12-31 00:00:00,29.375,-93.625,0.2608,0.0031,-0.1729,-0.084,0.0064,0.0254,LA,1996
3935,1996-12-31 00:00:00,29.375,-93.375,0.264,0.0079,-0.197,-0.0963,0.0003,0.0279,LA,1996
3936,1996-12-31 00:00:00,29.375,-93.125,0.2628,0.0118,-0.1854,-0.0784,-0.0224,0.0096,LA,1996
3937,1996-12-31 00:00:00,29.375,-92.875,0.2583,0.0123,-0.1767,-0.0744,-0.0297,0.0086,LA,1996
3938,1996-12-31 00:00:00,29.375,-92.625,0.2542,0.0147,-0.1201,-0.031,-0.037,0.0053,LA,1996
3939,1996-12-31 00:00:00,29.375,-92.375,0.2478,0.013,-0.1014,-0.0298,-0.0523,-0.0177,LA,1996
3940,1996-12-31 00:00:00,29.375,-92.125,0.2413,0.01,-0.0357,0.0149,-0.0316,-0.0145,LA,1996
3941,1996-12-31 00:00:00,29.375,-91.875,0.2389,0.0087,-0.0663,-0.0379,0.0028,0.0027,LA,1996
3942,1996-12-31 00:00:00,29.375,-91.625,0.2404,0.0097,0.0433,0.0565,0.0036,-0.0008,LA,1996
3943,1996-12-31 00:00:00,29.375,-91.375,0.2405,0.0096,0.0241,0.0378,0.0119,0.0164,LA,1996
3944,1996-12-31 00:00:00,29.375,-89.875,0.2026,-0.0004,0.1216,0.0731,-0.0762,-0.0854,LA,1996
3945,1996-12-31 00:00:00,29.375,-89.625,0.1927,-0.0145,0.1397,0.0894,-0.0468,-0.07,LA,1996
3946,1996-12-31 00:00:00,29.375,-89.375,0.187,-0.0206,0.1115,0.0887,0.0237,0.0232,LA,1996
3947,1996-12-31 00:00:00,29.375,-89.125,0.1693,-0.012,0.0652,0.066,-0.0012,0.0216,LA,1996
3948,1996-12-31 00:00:00,29.375,-88.875,0.1575,-0.0161,0.0751,0.0719,-0.026,-0.0315,LA,1996
3949,1996-12-31 00:00:00,29.375,-87.625,0.167,-0.0135,0.1139,0.1195,-0.009,-0.0051,FL,1996
3950,1996-12-31 00:00:00,29.375,-87.375,0.1633,-0.0185,0.1282,0.1205,-0.0095,-0.0366,FL,1996
3951,1996-12-31 00:00:00,29.375,-87.125,0.163,-0.0252,0.1114,0.0988,0.0006,-0.0472,FL,1996
3952,1996-12-31 00:00:00,29.375,-86.875,0.1589,-0.0353,0.087,0.0815,-0.0333,-0.06,FL,1996
3953,1996-12-31 00:00:00,29.375,-86.625,0.1481,-0.0451,0.0646,0.0595,-0.0668,-0.0497,FL,1996
3954,1996-12-31 00:00:00,29.375,-86.375,0.1327,-0.0523,0.0807,0.056,-0.0885,-0.0308,FL,1996
3955,1996-12-31 00:00:00,29.375,-86.125,0.1171,-0.0561,0.1022,0.0596,-0.0761,-0.0137,FL,1996
3956,1996-12-31 00:00:00,29.375,-85.875,0.1065,-0.0583,0.106,0.0573,-0.061,-0.0149,FL,1996
3957,1996-12-31 00:00:00,29.375,-85.625,0.0999,-0.0618,0.0982,0.0514,-0.0454,-0.0234,FL,1996
3958,1996-12-31 00:00:00,29.375,-85.375,0.0946,-0.0659,0.0505,0.0057,-0.0183,-0.0213,FL,1996
3959,1996-12-31 00:00:00,29.375,-85.125,0.0936,-0.0671,0.0372,-0.0002,0.0245,0.018,FL,1996
3960,1996-12-31 00:00:00,29.375,-84.875,0.1022,-0.0586,0.0267,0.0042,0.0749,0.0737,FL,1996
3961,1996-12-31 00:00:00,29.375,-84.625,0.1134,-0.0427,0.0082,-0.0052,0.0926,0.102,FL,1996
3962,1996-12-31 00:00:00,29.375,-84.375,0.1266,-0.0242,0.0149,0.0053,0.0822,0.1017,FL,1996
3963,1996-12-31 00:00:00,29.375,-84.125,0.136,-0.0052,0.0279,0.0149,0.1133,0.127,FL,1996
3964,1996-12-31 00:00:00,29.375,-83.875,0.1551,0.0189,0.0196,-0.0054,0.1216,0.1222,FL,1996
3965,1996-12-31 00:00:00,29.375,-83.625,0.1704,0.0336,0.0015,-0.0386,0.045,0.0438,FL,1996
3966,1996-12-31 00:00:00,29.375,-83.375,0.1721,0.0342,-0.0591,-0.1051,-0.0426,-0.0373,FL,1996
3967,1996-12-31 00:00:00,29.375,-83.125,0.1625,0.0214,-0.0728,-0.114,-0.1176,-0.1029,FL,1996
3968,1996-12-31 00:00:00,29.375,-80.875,0.0892,0.0196,-0.0049,-0.0419,-0.0055,0.0188,FL,1996
3969,1996-12-31 00:00:00,29.375,-80.625,0.0728,0.0143,-0.1001,-0.0387,-0.034,-0.015,FL,1996
3970,1996-12-31 00:00:00,29.375,-80.375,0.0674,0.0162,-0.0739,-0.0306,0.0601,-0.0099,FL,1996
3971,1996-12-31 00:00:00,29.375,-80.125,0.1352,0.0083,-0.1309,-0.0201,0.8836,-0.0449,FL,1996
3972,1996-12-31 00:00:00,29.375,-79.875,0.3639,-0.0017,-0.17,-0.0259,1.4135,-0.1143,FL,1996
3973,1996-12-31 00:00:00,29.625,-94.875,0.229,-0.0177,0.0554,0.0405,0.0327,0.0139,TX,1996
3974,1996-12-31 00:00:00,29.625,-94.625,0.2382,-0.008,0.0587,0.0359,0.0605,0.051,TX,1996
3975,1996-12-31 00:00:00,29.625,-94.375,0.2595,-0.0026,0.0066,-0.0044,0.0285,0.0112,TX,1996
3976,1996-12-31 00:00:00,29.625,-94.125,0.2618,-0.0013,0.0473,0.0442,0.0267,0.0207,TX,1996
3977,1996-12-31 00:00:00,29.625,-93.875,0.2695,0.0049,0.1619,0.1636,0.0349,0.0344,LA,1996
3978,1996-12-31 00:00:00,29.625,-93.625,0.2747,0.0091,0.0374,0.0493,0.0119,0.0179,LA,1996
3979,1996-12-31 00:00:00,29.625,-93.375,0.276,0.012,0.0484,0.0711,-0.0034,0.0135,LA,1996
3980,1996-12-31 00:00:00,29.625,-93.125,0.2768,0.0149,-0.005,0.023,-0.0028,0.0273,LA,1996
3981,1996-12-31 00:00:00,29.625,-92.875,0.2748,0.0181,-0.0459,-0.0079,-0.0619,-0.0212,LA,1996
3982,1996-12-31 00:00:00,29.625,-92.625,0.2554,0.0097,-0.0418,0.0064,-0.0732,-0.0265,LA,1996
3983,1996-12-31 00:00:00,29.625,-92.375,0.2466,0.0074,0.0095,0.0253,-0.1101,-0.0589,LA,1996
3984,1996-12-31 00:00:00,29.625,-92.125,0.2255,-0.0044,0.0577,0.0558,-0.0077,0.0284,LA,1996
3985,1996-12-31 00:00:00,29.625,-91.875,0.2436,0.0103,0.103,0.0948,-0.0143,-0.0057,LA,1996
3986,1996-12-31 00:00:00,29.625,-91.625,0.2305,-0.0067,0.0484,0.0469,-0.0465,-0.0424,LA,1996
3987,1996-12-31 00:00:00,29.625,-91.375,0.2388,0.0029,0.0226,0.0234,0.049,0.0578,LA,1996
3988,1996-12-31 00:00:00,29.625,-89.375,0.1737,-0.0222,-0.0341,0.0028,-0.0341,-0.0114,LA,1996
3989,1996-12-31 00:00:00,29.625,-89.125,0.1657,-0.0247,0.0022,0.0433,-0.0393,-0.0193,LA,1996
3990,1996-12-31 00:00:00,29.625,-88.875,0.1534,-0.0282,-0.012,0.0333,-0.0201,-0.014,LA,1996
3991,1996-12-31 00:00:00,29.625,-87.625,0.1592,-0.0274,0.003,0.0328,-0.0357,-0.0213,FL,1996
3992,1996-12-31 00:00:00,29.625,-87.375,0.1482,-0.0345,0.0083,0.0313,-0.0281,-0.0393,FL,1996
3993,1996-12-31 00:00:00,29.625,-87.125,0.1479,-0.0396,0.0218,0.0309,0.0215,-0.0271,FL,1996
3994,1996-12-31 00:00:00,29.625,-86.875,0.1484,-0.0455,0.0187,0.0226,-0.0062,-0.039,FL,1996
3995,1996-12-31 00:00:00,29.625,-86.625,0.1404,-0.0526,0.0197,0.0085,-0.0727,-0.0357,FL,1996
3996,1996-12-31 00:00:00,29.625,-86.375,0.1239,-0.057,0.014,-0.01,-0.0854,-0.013,FL,1996
3997,1996-12-31 00:00:00,29.625,-86.125,0.1096,-0.0584,-0.0004,-0.0192,-0.066,-0.009,FL,1996
3998,1996-12-31 00:00:00,29.625,-85.875,0.1007,-0.0616,-0.0145,-0.0258,-0.0645,-0.028,FL,1996
3999,1996-12-31 00:00:00,29.625,-85.625,0.0933,-0.0656,-0.0147,-0.03,-0.0165,0,FL,1996
4000,1996-12-31 00:00:00,29.625,-85.375,0.0945,-0.063,-0.0277,-0.0522,0.0078,0.0038,FL,1996
4001,1996-12-31 00:00:00,29.625,-85.125,0.0921,-0.0647,0.0027,-0.0229,0.0165,-0.0026,FL,1996
4002,1996-12-31 00:00:00,29.625,-84.875,0.0999,-0.0587,-0.01,-0.0271,0.0942,0.079,FL,1996
4003,1996-12-31 00:00:00,29.625,-84.625,0.1201,-0.0395,-0.0235,-0.034,0.1109,0.1118,FL,1996
4004,1996-12-31 00:00:00,29.625,-84.375,0.1327,-0.0214,-0.0409,-0.048,0.0882,0.1051,FL,1996
4005,1996-12-31 00:00:00,29.625,-84.125,0.1436,-0.0009,-0.0716,-0.0806,0.1017,0.1216,FL,1996
4006,1996-12-31 00:00:00,29.625,-83.875,0.1592,0.02,-0.0279,-0.0508,0.0905,0.1059,FL,1996
4007,1996-12-31 00:00:00,29.625,-83.625,0.1699,0.0373,-0.0152,-0.0491,0.1006,0.1033,FL,1996
4008,1996-12-31 00:00:00,29.625,-83.375,0.19,0.0536,0.0101,-0.0377,0.0243,0.0302,FL,1996
4009,1996-12-31 00:00:00,29.625,-81.125,0.095,0.0254,0.0461,-0.0345,0.0015,0.0182,FL,1996
4010,1996-12-31 00:00:00,29.625,-80.875,0.0801,0.0266,0.0466,-0.0126,0.0429,0.0029,FL,1996
4011,1996-12-31 00:00:00,29.625,-80.625,0.0823,0.0266,-0.0308,-0.0491,0.0441,-0.0058,FL,1996
4012,1996-12-31 00:00:00,29.625,-80.375,0.0809,0.0237,-0.0539,-0.0411,0.0395,-0.0296,FL,1996
4013,1996-12-31 00:00:00,29.625,-80.125,0.1577,0.0152,-0.109,-0.0404,0.9596,-0.0656,FL,1996
4014,1996-12-31 00:00:00,29.625,-79.875,0.3907,-0.0012,-0.1296,-0.0505,1.3679,-0.1277,FL,1996
4015,1996-12-31 00:00:00,29.875,-93.875,0.2316,-0.0563,0.1674,0.1486,0.0554,0.0581,LA,1996
4016,1996-12-31 00:00:00,29.875,-91.875,0.2037,-0.0238,0.0914,0.083,0.0074,0.0055,LA,1996
4017,1996-12-31 00:00:00,29.875,-89.375,0.1825,-0.0283,-0.0204,0.0098,-0.0402,-0.0299,LA,1996
4018,1996-12-31 00:00:00,29.875,-89.125,0.178,-0.0283,-0.0388,0.0007,-0.0044,0.0045,LA,1996
4019,1996-12-31 00:00:00,29.875,-88.875,0.1688,-0.03,-0.0433,0,-0.0247,-0.0167,LA,1996
4020,1996-12-31 00:00:00,29.875,-87.625,0.164,-0.0309,-0.0106,0.0089,-0.0204,-0.0237,FL,1996
4021,1996-12-31 00:00:00,29.875,-87.375,0.158,-0.0341,-0.0531,-0.0184,-0.0144,-0.0205,FL,1996
4022,1996-12-31 00:00:00,29.875,-87.125,0.1537,-0.0393,-0.0361,-0.017,-0.0093,-0.0343,FL,1996
4023,1996-12-31 00:00:00,29.875,-86.875,0.1501,-0.0452,-0.0065,-0.0257,-0.022,-0.0295,FL,1996
4024,1996-12-31 00:00:00,29.875,-86.625,0.1416,-0.0491,0.0088,-0.0335,-0.0622,-0.0139,FL,1996
4025,1996-12-31 00:00:00,29.875,-86.375,0.126,-0.0509,-0.0017,-0.0357,-0.0706,-0.0107,FL,1996
4026,1996-12-31 00:00:00,29.875,-86.125,0.1146,-0.0529,-0.0137,-0.029,-0.0414,-0.0055,FL,1996
4027,1996-12-31 00:00:00,29.875,-85.875,0.1101,-0.0531,-0.0263,-0.0307,-0.0257,-0.0055,FL,1996
4028,1996-12-31 00:00:00,29.875,-85.625,0.1066,-0.0533,-0.0439,-0.0469,0.0115,0.024,FL,1996
4029,1996-12-31 00:00:00,29.875,-85.375,0.11,-0.0492,-0.0242,-0.0354,-0.0281,-0.0247,FL,1996
4030,1996-12-31 00:00:00,29.875,-84.625,0.1305,-0.03,-0.0279,-0.0377,0.0999,0.1034,FL,1996
4031,1996-12-31 00:00:00,29.875,-84.375,0.1493,-0.0089,-0.0125,-0.03,0.1131,0.1298,FL,1996
4032,1996-12-31 00:00:00,29.875,-84.125,0.1668,0.0143,0.0662,0.0445,0.0885,0.1187,FL,1996
4033,1996-12-31 00:00:00,29.875,-83.875,0.1756,0.034,0.0225,-0.0013,0.0912,0.1172,FL,1996
4034,1996-12-31 00:00:00,29.875,-83.625,0.1882,0.0522,0.0059,-0.0234,0.0255,0.0424,FL,1996
4035,1996-12-31 00:00:00,29.875,-81.125,0.0701,0.0182,0.0598,0.05,0.0237,0.0182,FL,1996
4036,1996-12-31 00:00:00,29.875,-80.875,0.0676,0.0236,0.0051,0.0323,0.0694,0.0315,FL,1996
4037,1996-12-31 00:00:00,29.875,-80.625,0.0818,0.0284,0.0768,0.0273,0.0831,0.0282,FL,1996
4038,1996-12-31 00:00:00,29.875,-80.375,0.088,0.0316,-0.0262,-0.0325,0.1441,-0.0115,FL,1996
4039,1996-12-31 00:00:00,29.875,-80.125,0.1738,0.0262,-0.0858,-0.0824,1.0267,-0.0153,FL,1996
4040,1996-12-31 00:00:00,29.875,-79.875,0.418,0.0208,-0.0796,-0.1025,1.3677,-0.1095,FL,1996
4041,1996-12-31 00:00:00,30.125,-89.375,0.1919,-0.0233,-0.053,-0.0376,-0.0808,-0.072,LA,1996
4042,1996-12-31 00:00:00,30.125,-89.125,0.1885,-0.0257,-0.039,-0.031,-0.0111,0,LA,1996
4043,1996-12-31 00:00:00,30.125,-88.875,0.1812,-0.0283,-0.0404,-0.0351,-0.03,-0.0117,LA,1996
4044,1996-12-31 00:00:00,30.125,-88.625,0.1754,-0.0285,-0.042,-0.0366,-0.0195,0.0025,MS,1996
4045,1996-12-31 00:00:00,30.125,-88.375,0.1718,-0.0282,-0.0235,-0.0196,-0.0128,0.0013,MS,1996
4046,1996-12-31 00:00:00,30.125,-88.125,0.1708,-0.0277,0,0.0078,0.0132,0.0066,MS,1996
4047,1996-12-31 00:00:00,30.125,-87.625,0.1773,-0.0259,-0.1228,-0.0892,0.0144,-0.0083,FL,1996
4048,1996-12-31 00:00:00,30.125,-87.375,0.175,-0.0291,-0.0751,-0.0376,-0.021,-0.0266,FL,1996
4049,1996-12-31 00:00:00,30.125,-87.125,0.1661,-0.034,-0.061,-0.0451,-0.0409,-0.0208,FL,1996
4050,1996-12-31 00:00:00,30.125,-86.875,0.1571,-0.0367,-0.0194,-0.047,-0.058,-0.0179,FL,1996
4051,1996-12-31 00:00:00,30.125,-86.625,0.1441,-0.0407,0.0014,-0.0461,-0.0703,-0.0207,FL,1996
4052,1996-12-31 00:00:00,30.125,-86.375,0.1309,-0.0436,-0.0103,-0.0453,-0.0477,-0.0133,FL,1996
4053,1996-12-31 00:00:00,30.125,-86.125,0.1217,-0.0465,-0.0264,-0.0438,-0.0404,-0.0236,FL,1996
4054,1996-12-31 00:00:00,30.125,-85.875,0.1139,-0.0505,-0.0105,-0.0166,-0.0183,-0.0084,FL,1996
4055,1996-12-31 00:00:00,30.125,-85.625,0.1134,-0.0496,-0.0052,-0.0083,-0.0032,0.0078,FL,1996
4056,1996-12-31 00:00:00,30.125,-84.125,0.1332,-0.0159,0.0928,0.0728,0.0326,0.0616,FL,1996
4057,1996-12-31 00:00:00,30.125,-81.375,0.0823,0.0135,0.0479,0.0172,0.0236,0.0049,FL,1996
4058,1996-12-31 00:00:00,30.125,-81.125,0.0477,0.0136,0.0091,0.0031,0.044,0.0098,FL,1996
4059,1996-12-31 00:00:00,30.125,-80.875,0.056,0.0173,0.0299,0.0176,0.0484,0.0144,FL,1996
4060,1996-12-31 00:00:00,30.125,-80.625,0.0683,0.0215,0.0198,0.0144,0.1407,0.0664,FL,1996
4061,1996-12-31 00:00:00,30.125,-80.375,0.0954,0.0394,-0.0629,-0.0567,0.2541,0.0904,FL,1996
4062,1996-12-31 00:00:00,30.125,-80.125,0.1859,0.0463,-0.0054,-0.0799,0.9552,-0.0108,FL,1996
4063,1996-12-31 00:00:00,30.125,-79.875,0.4102,0.033,0.1212,-0.0375,1.3092,-0.1516,FL,1996
4064,1996-12-31 00:00:00,30.375,-89.125,0.1999,-0.0177,-0.0032,-0.02,-0.0247,-0.0067,LA,1996
4065,1996-12-31 00:00:00,30.375,-88.875,0.1993,-0.0178,-0.0216,-0.0243,-0.0161,-0.0032,LA,1996
4066,1996-12-31 00:00:00,30.375,-88.375,0.1799,-0.0194,-0.0561,-0.0574,-0.0244,0.0007,AL,1996
4067,1996-12-31 00:00:00,30.375,-88.125,0.1731,-0.0186,-0.1576,-0.1582,-0.0063,0.0096,AL,1996
4068,1996-12-31 00:00:00,30.375,-87.875,0.1831,-0.0138,0.1205,0.1337,0.0668,0.0567,AL,1996
4069,1996-12-31 00:00:00,30.375,-87.125,0.1834,-0.0232,-0.0248,-0.0244,-0.0535,-0.0108,AL,1996
4070,1996-12-31 00:00:00,30.375,-86.875,0.1661,-0.0284,-0.0114,-0.0206,-0.0927,-0.0304,AL,1996
4071,1996-12-31 00:00:00,30.375,-86.625,0.1482,-0.0322,-0.0053,-0.0215,-0.0636,-0.0143,AL,1996
4072,1996-12-31 00:00:00,30.375,-86.375,0.1377,-0.034,-0.0089,-0.0226,-0.0297,-0.0058,AL,1996
4073,1996-12-31 00:00:00,30.375,-86.125,0.1328,-0.0365,-0.014,-0.0257,-0.0417,-0.0323,AL,1996
4074,1996-12-31 00:00:00,30.375,-81.375,0.0775,0.0079,0.0712,0.0398,0.0826,0.0125,FL,1996
4075,1996-12-31 00:00:00,30.375,-81.125,0.0464,0.0117,0.0466,0.0343,0.0616,0.0189,FL,1996
4076,1996-12-31 00:00:00,30.375,-80.875,0.0517,0.0154,0.0167,0.0179,0.0266,0.0255,FL,1996
4077,1996-12-31 00:00:00,30.375,-80.625,0.0682,0.0262,-0.0582,-0.0507,0.2238,0.1312,FL,1996
4078,1996-12-31 00:00:00,30.375,-80.375,0.11,0.0557,-0.0736,-0.0868,0.2224,0.1256,FL,1996
4079,1996-12-31 00:00:00,30.375,-80.125,0.1766,0.0612,0.0344,-0.1026,0.7524,-0.0479,FL,1996
4080,1996-12-31 00:00:00,30.375,-79.875,0.3695,0.041,0.2515,-0.0414,1.2349,-0.1776,FL,1996
4081,1996-12-31 00:00:00,30.625,-81.375,0.0622,-0.0008,0.0646,0.0291,0.1013,0.0019,FL,1996
4082,1996-12-31 00:00:00,30.625,-81.125,0.0308,0.0017,0.0722,0.0308,0.0617,0.0288,FL,1996
4083,1996-12-31 00:00:00,30.625,-80.875,0.0441,0.0117,0.0343,-0.0078,0.0742,0.0997,FL,1996
4084,1996-12-31 00:00:00,30.625,-80.625,0.0813,0.0384,-0.0538,-0.0537,0.2545,0.1838,FL,1996
4085,1996-12-31 00:00:00,30.625,-80.375,0.1208,0.0716,-0.0356,-0.061,0.2164,0.163,FL,1996
4086,1996-12-31 00:00:00,30.625,-80.125,0.1618,0.0839,0.1038,-0.0532,0.4313,-0.0802,FL,1996
4087,1996-12-31 00:00:00,30.625,-79.875,0.3003,0.0488,0.401,-0.0212,1.1069,-0.2182,FL,1996
4088,1996-12-31 00:00:00,30.875,-81.375,0.0601,-0.0015,0.0043,-0.0225,0.115,0.0111,FL,1996
4089,1996-12-31 00:00:00,30.875,-81.125,0.0383,0.0042,-0.0099,-0.0505,0.0597,0.0593,FL,1996
4090,1996-12-31 00:00:00,30.875,-80.875,0.0511,0.0204,-0.0414,-0.0586,0.1014,0.1157,FL,1996
4091,1996-12-31 00:00:00,30.875,-80.625,0.0852,0.0457,-0.029,-0.0163,0.2301,0.1683,FL,1996
4092,1996-12-31 00:00:00,30.875,-80.375,0.1128,0.074,0.0793,0.0661,0.1152,0.099,FL,1996
4093,1996-12-31 00:00:00,30.875,-80.125,0.1253,0.0742,0.2283,0.1281,0.1211,-0.0934,FL,1996
4094,1996-12-31 00:00:00,30.875,-79.875,0.1968,0.0461,0.4771,0.0508,0.8663,-0.1851,FL,1996
4095,1996-12-31 00:00:00,31.125,-81.375,0.0547,0.0051,-0.0436,-0.0223,0.1087,0.0309,GA,1996
4096,1996-12-31 00:00:00,31.125,-81.125,0.0474,0.0156,-0.0439,-0.0243,0.074,0.0749,GA,1996
4097,1996-12-31 00:00:00,31.125,-80.875,0.0701,0.0304,-0.0625,-0.024,0.0882,0.0785,GA,1996
4098,1996-12-31 00:00:00,31.375,-81.125,0.0717,0.0158,-0.0772,-0.0194,0.1245,0.0676,GA,1996
4099,1996-12-31 00:00:00,31.375,-80.875,0.0718,0.0286,-0.0435,0.0397,0.0423,0.0221,GA,1996
4100,1996-12-31 00:00:00,31.625,-81.125,0.1044,0.0228,-0.0649,0.0032,0.1152,0.0175,GA,1996
4101,1996-12-31 00:00:00,31.625,-80.875,0.0855,0.0209,-0.0905,-0.0022,-0.0018,-0.023,GA,1996
4102,1996-12-31 00:00:00,31.875,-81.125,0.112,0.0151,-0.008,0.0158,0.1241,0.0235,GA,1996
4103,1996-12-31 00:00:00,31.875,-80.875,0.1251,0.026,-0.0308,0.0069,0.0641,0.0111,GA,1996
4104,1996-12-31 00:00:00,32.125,-80.875,0.1429,0.0173,0.0515,0.0202,-0.0806,-0.1077,GA,1996
4105,1996-12-31 00:00:00,32.125,-80.625,0.0501,-0.0197,-0.039,-0.0968,-0.2987,-0.2057,SC,1996
4106,1996-12-31 00:00:00,32.125,-80.375,-0.024,-0.0449,0.0146,-0.033,-0.0361,-0.0429,SC,1996
4107,1996-12-31 00:00:00,32.125,-80.125,-0.0313,-0.047,-0.0918,-0.1162,0.0094,-0.056,SC,1996
4108,1996-12-31 00:00:00,32.125,-79.875,-0.0708,-0.067,-0.0619,-0.0889,-0.1435,-0.0867,SC,1996
4109,1996-12-31 00:00:00,32.125,-79.625,-0.0836,-0.0679,0.0051,-0.0274,0.0878,0.0649,SC,1996
4110,1996-12-31 00:00:00,32.125,-79.375,-0.0583,-0.0492,0.0872,0.0459,0.2111,0.1115,SC,1996
4111,1996-12-31 00:00:00,32.125,-79.125,-0.0139,-0.0302,0.2201,0.0948,0.2981,0.1008,SC,1996
4112,1996-12-31 00:00:00,32.125,-78.875,0.033,-0.0144,0.4394,0.1291,0.2946,0.046,SC,1996
4113,1996-12-31 00:00:00,32.125,-78.625,0.0791,-0.0176,0.6783,0.0686,0.2255,-0.081,SC,1996
4114,1996-12-31 00:00:00,32.375,-80.375,0.0039,-0.0302,0.003,-0.0837,-0.1821,-0.2244,SC,1996
4115,1996-12-31 00:00:00,32.375,-80.125,-0.0045,-0.0225,0.0325,-0.0684,0.1372,0.0497,SC,1996
4116,1996-12-31 00:00:00,32.375,-79.875,-0.0377,-0.0387,-0.058,-0.126,-0.0963,-0.1095,SC,1996
4117,1996-12-31 00:00:00,32.375,-79.625,-0.0621,-0.0473,-0.0945,-0.1192,0.0551,0.0045,SC,1996
4118,1996-12-31 00:00:00,32.375,-79.375,-0.063,-0.0413,-0.0502,-0.0597,0.1295,0.0391,SC,1996
4119,1996-12-31 00:00:00,32.375,-79.125,-0.0404,-0.0354,0.0048,-0.0084,0.182,0.0348,SC,1996
4120,1996-12-31 00:00:00,32.375,-78.875,-0.0144,-0.0285,0.0324,0.0141,0.0993,0.0251,SC,1996
